1	47170	1
1	47172	1
1	47173	1
1	47226	1
1	47324	1
1	47325	1
1	47326	1
1	47468	1
1	47504	1
1	47505	1
1	47506	1
1	47520	1
1	47629	1
1	47640	1
1	47673	1
1	47835	3
1	47836	2
1	47837	3
1	47838	2
1	47839	5
1	48048	2
1	48049	2
1	48050	3
1	48051	2
1	48052	2
1	48053	3
1	48054	2
1	48055	2
1	48056	2
1	48057	2
1	48058	1
1	48059	1
1	48060	1
1	48061	1
1	48062	1
1	48241	2
1	48242	2
1	48243	2
1	48244	2
1	48245	2
1	48246	2
1	48247	2
1	48248	2
1	48249	2
1	48250	2
1	48251	2
1	48252	2
1	48253	5
1	48254	1
1	48255	2
1	48256	2
1	48257	2
1	48258	2
1	48259	2
1	48260	2
1	48261	1
1	48262	1
1	48263	1
1	48264	1
1	48265	3
1	48503	2
1	48568	2
1	48569	1
1	48570	3
1	48571	2
1	48572	2
1	48573	2
1	48574	2
1	48575	2
1	48576	2
1	48577	2
1	48578	2
1	48579	2
1	48580	2
1	48581	2
1	48582	2
1	48583	2
1	48584	1
1	48585	1
1	48586	3
1	48587	1
1	48588	1
1	48673	1
1	48731	1
1	48768	1
1	48812	2
1	48813	2
1	48814	2
1	48815	4
1	48816	1
1	48817	3
1	48818	1
1	48819	1
1	48926	1
1	48927	1
1	48928	2
1	48929	2
1	48930	2
1	48931	1
1	48932	1
1	48933	1
1	48934	1
1	48935	1
1	48971	2
1	48972	2
1	48973	2
1	48974	1
1	48975	1
1	48976	1
1	48977	1
1	48978	1
1	48979	1
1	48980	1
1	48981	1
1	48982	1
1	48983	1
1	49019	2
1	49020	2
1	49021	2
1	49022	2
1	49023	2
1	49024	2
1	49025	2
1	49026	2
1	49027	2
1	49028	2
1	49029	2
1	49030	1
1	49031	1
1	49032	1
1	49033	1
1	49034	1
1	49060	1
1	49297	2
1	49298	1
1	49299	1
1	49300	1
1	49301	1
1	49302	1
1	49365	2
1	49366	2
1	49367	2
1	49368	2
1	49369	2
1	49370	2
1	49371	2
1	49372	2
1	49373	1
1	49374	2
1	49375	2
1	49376	2
1	49377	2
1	49378	1
1	49379	2
1	49380	3
1	49381	1
1	49382	1
1	49383	1
1	49384	1
1	49501	1
1	49517	1
1	49671	2
1	49672	2
1	49673	2
1	49674	1
1	49675	1
1	49676	1
1	49677	1
1	49678	1
1	49679	1
1	49680	1
1	49681	1
1	49682	1
1	49694	1
1	49695	1
1	49696	2
1	49697	1
1	49761	1
1	49789	1
1	49820	2
1	49915	4
1	49916	1
1	49950	2
1	49951	2
1	49952	2
1	49953	2
1	49954	2
1	49955	2
1	49956	2
1	49957	1
1	49958	2
1	49959	2
1	49960	3
1	49961	2
1	49962	2
1	49963	2
1	49964	2
1	49965	2
1	49966	2
1	49972	2
1	50243	3
1	50244	2
1	50245	2
1	50246	2
1	50247	2
1	50248	2
1	50249	1
1	50442	2
1	50443	2
1	50444	2
1	50445	2
1	50446	2
1	50648	2
1	50649	2
1	50650	2
1	50651	2
1	50652	2
1	50653	2
1	50654	2
1	50655	3
1	50756	2
1	50878	2
1	50879	2
1	50880	2
1	50881	2
1	50882	2
1	50883	2
1	50884	2
1	50885	2
1	50886	2
1	50887	2
1	50888	2
1	50889	2
1	50985	3
1	50986	2
1	50987	2
1	50994	2
1	51038	2
1	51039	2
1	51040	2
1	51041	2
1	51042	2
1	51043	2
1	51044	2
1	51045	2
1	51046	2
1	51047	2
1	51048	2
1	51049	2
1	51050	2
1	51051	2
1	51052	2
1	51053	2
1	51108	1
1	51190	1
1	51203	2
1	51204	2
1	51205	2
1	51206	1
1	51207	1
1	51208	2
1	51209	1
1	51210	1
1	51211	1
1	51212	1
1	51213	3
1	51214	2
1	51215	1
1	51434	2
1	51435	2
1	51436	1
1	51437	1
1	51438	1
1	51439	3
1	51440	1
1	51441	1
1	51442	3
1	51443	2
1	51444	2
1	51445	2
1	51446	3
1	51660	2
1	51661	2
1	51662	1
1	51663	2
1	51664	1
1	51869	1
1	51870	1
1	51871	1
1	51872	1
1	51873	2
1	51874	4
1	51875	2
1	51876	2
1	51877	5
1	51999	1
1	52054	2
1	52076	2
1	52077	2
1	52078	2
1	52079	2
1	52080	2
1	52081	1
1	52190	2
1	52214	2
1	52215	2
1	52216	2
1	52217	2
1	52218	2
1	52219	1
1	52220	1
1	52221	3
1	52360	1
1	52422	1
1	52423	3
1	52424	1
1	52425	1
1	52426	1
1	53102	1
1	54096	5
23	14767	2
23	14770	1
23	14772	1
23	14804	1
23	15377	1
23	15388	1
23	15400	1
23	15444	1
23	15471	1
23	15492	1
23	15546	1
23	15551	1
23	15606	1
23	15641	1
23	15736	1
23	15749	1
23	15896	1
23	15966	1
23	16094	1
23	16142	1
23	16167	1
23	16205	1
23	16440	1
23	16465	1
23	16466	1
23	16531	1
23	16550	1
23	16613	1
23	16711	1
23	16718	1
23	16793	1
23	16799	1
23	16858	1
23	16868	1
23	16949	1
23	16977	1
23	16987	1
23	16992	1
23	16994	1
23	17176	1
23	17185	1
23	17230	1
23	17254	1
23	17391	1
23	17471	1
23	17474	1
23	17554	1
23	17613	1
23	17798	1
23	17872	1
23	17895	1
23	17931	1
23	17958	1
23	17964	1
23	17969	1
23	18038	1
23	18073	1
23	18155	1
23	18182	1
23	18254	1
23	18379	1
23	18382	1
23	18421	1
23	18445	1
23	18465	1
23	18563	1
23	18630	1
23	18653	1
23	18666	1
23	18687	1
23	18738	1
23	18805	1
23	18904	1
23	19800	1
23	19834	1
23	19890	1
23	19932	1
23	20140	1
23	20156	1
23	20189	1
23	20235	1
23	20270	1
23	20449	1
23	20451	1
23	20456	1
23	20546	1
23	20666	1
23	20804	1
23	20812	1
23	20838	1
23	20855	1
23	20873	1
23	20901	1
23	21061	2
23	21210	1
23	21219	1
23	21227	1
23	21332	1
23	21414	1
23	21430	1
23	21488	1
23	21530	1
23	21547	1
23	21597	1
23	21628	1
23	21637	1
23	21673	1
23	21689	1
23	21690	1
23	21707	1
23	21756	1
23	21891	1
23	21996	1
23	22040	1
23	22096	1
23	22203	1
23	22267	1
23	22289	1
23	22431	1
23	22477	1
23	22592	1
23	22633	1
23	22691	1
23	22753	1
23	22781	1
23	22853	1
23	22887	1
23	22898	1
23	23013	1
23	23054	1
23	23080	1
23	23081	1
23	23164	1
23	23229	1
23	23233	1
23	23267	1
23	23295	1
23	23456	1
23	23527	1
23	23547	1
23	23758	1
23	23765	1
23	23811	1
23	23831	1
23	23957	1
23	24026	1
23	24031	1
23	24047	1
23	24085	1
23	24120	1
23	24169	1
23	24260	1
23	24268	1
23	24641	1
23	24644	1
23	24656	1
23	24659	1
23	24692	1
23	24721	1
23	24753	1
23	24787	1
23	24989	1
23	25002	1
23	25091	1
23	25171	2
23	25174	1
23	25254	1
23	25268	1
23	25288	2
23	25292	1
23	25342	1
23	25343	1
23	25352	1
23	25354	1
23	25460	1
23	25464	1
23	25516	1
23	25562	1
23	25902	1
23	25916	1
23	25995	1
23	26015	1
23	26043	1
23	26077	1
23	26080	1
23	26111	1
23	26118	1
23	26224	1
23	26291	1
23	26375	1
23	26388	1
23	26438	1
23	26501	1
23	26665	1
23	26713	1
23	26809	1
23	27017	1
23	27185	1
23	27231	1
23	27287	1
23	27324	1
23	27399	1
23	27405	1
23	27414	1
23	27448	1
23	27574	1
23	27634	1
23	27646	1
23	27668	1
23	27854	1
23	27875	1
23	27916	1
23	27930	1
23	28031	1
23	28072	1
23	28104	1
23	28119	1
23	28125	1
23	28308	1
23	28325	1
23	28341	1
23	28343	1
23	28344	1
23	28372	1
23	28392	1
23	28425	1
23	28432	1
23	28493	1
23	28495	1
23	28663	1
23	28753	1
23	28761	1
23	28786	1
23	28842	1
23	28974	1
23	29107	1
23	29146	1
23	29156	1
23	29220	1
23	29374	1
23	29456	1
23	29483	1
23	29555	1
23	29568	1
23	29610	1
23	29632	1
23	29638	1
23	29714	1
23	29755	1
23	29884	2
23	30152	1
23	30206	1
23	30210	1
23	30362	1
23	30407	1
23	30420	1
23	30497	1
23	30508	1
23	30855	1
23	31036	1
23	31038	1
23	31110	1
23	31116	1
23	31130	1
23	31138	1
23	31153	1
23	31239	1
23	31242	1
23	31244	1
23	31286	1
23	31287	1
23	31295	1
23	31378	1
23	31397	1
23	31401	1
23	31423	1
23	31543	1
23	31546	1
23	31636	1
23	31692	1
23	31858	1
23	31866	1
23	31891	1
23	31949	1
23	32134	1
23	32188	1
23	32199	1
23	32278	1
23	32290	1
23	32347	1
23	32394	1
23	32535	1
23	32609	1
23	32624	1
23	32681	1
23	32723	1
23	32741	1
23	32817	1
23	32839	1
23	32947	1
23	32951	1
23	33025	1
23	33080	1
23	33115	1
23	33183	2
23	33286	1
23	33300	1
23	33338	1
23	33376	1
23	33443	1
23	33546	1
23	33628	1
23	33658	1
23	33682	1
23	33789	1
23	33790	1
23	33847	1
23	33993	1
23	34049	3
23	34075	1
23	34123	1
23	34163	1
23	34217	1
23	34437	1
23	34450	3
23	34548	1
23	34643	1
23	34746	1
23	34790	1
23	34796	1
23	34843	1
23	34913	1
23	34996	1
23	35012	1
23	35093	1
23	35128	1
23	35224	1
23	35268	1
23	35273	1
23	35304	1
23	35308	2
23	35327	1
23	35366	1
23	35420	1
23	35424	1
23	35449	1
23	35453	1
23	35467	1
23	35686	1
23	35713	1
23	35724	1
23	35800	1
23	35806	1
23	35994	1
23	35996	1
23	36191	1
23	36192	1
23	36305	1
23	36343	1
23	36347	1
23	36355	1
23	36388	1
23	36514	1
23	36583	1
23	36612	1
23	36665	1
23	36959	1
23	36962	1
23	37056	1
23	37114	1
23	37115	1
23	37162	1
23	37370	1
23	37393	1
23	37421	1
23	37649	1
23	37660	1
23	37777	1
23	37780	1
23	37847	1
23	37881	1
23	37963	1
23	37995	1
23	37998	1
23	38023	1
23	38026	1
23	38051	1
23	38104	2
23	38105	2
23	38106	2
23	38107	2
23	38108	2
23	38109	2
23	38110	2
23	38111	2
23	38112	2
23	38113	2
23	38114	1
23	38115	4
23	38126	1
23	38135	1
23	38146	1
23	38304	1
23	38345	1
23	38352	1
23	38359	2
23	38360	2
23	38361	2
23	38362	2
23	38363	2
23	38364	5
23	38365	2
23	38366	2
23	38406	1
23	38423	1
23	38467	1
23	38495	1
23	38572	1
23	38627	2
23	38628	1
23	38629	3
23	38639	1
23	38681	1
23	38690	2
23	38691	1
23	38692	3
23	38693	2
23	38694	2
23	38695	3
23	38696	4
23	38697	1
23	38705	2
23	38914	1
23	38957	1
23	38966	1
23	38967	2
23	38968	1
23	38969	1
23	38970	1
23	38971	2
23	38972	2
23	38973	2
23	38974	4
23	38975	2
23	38976	3
23	38977	4
23	38993	1
23	39007	1
23	39087	1
23	39115	1
23	39122	1
23	39146	1
23	39155	1
23	39211	1
23	39235	1
23	39236	1
23	39237	1
23	39238	1
23	39239	3
23	39240	1
23	39241	1
23	39242	1
23	39243	2
23	39244	1
23	39245	1
23	39246	3
23	39247	1
23	39324	1
23	39346	1
23	39377	2
23	39401	1
23	39450	1
23	39465	1
23	39474	1
23	39499	1
23	39500	1
23	39501	1
23	39502	1
23	39503	1
23	39504	2
23	39505	1
23	39506	2
23	39507	1
23	39508	2
23	39509	2
23	39514	1
23	39515	1
23	39541	1
23	39551	1
23	39554	1
23	39608	1
23	39716	1
23	39721	1
23	39749	1
23	39750	1
23	39756	1
23	39781	1
23	39782	1
23	39783	1
23	39784	2
23	39785	1
23	39786	1
23	39787	3
23	39788	1
23	39789	3
23	39790	3
23	39791	2
23	39864	1
23	39998	1
23	40041	1
23	40104	1
23	40146	3
23	40162	3
23	40163	2
23	40164	2
23	40165	1
23	40166	1
23	40167	1
23	40168	1
23	40169	3
23	40170	2
23	40171	1
23	40172	1
23	40173	2
23	40174	3
23	40194	1
23	40285	2
23	40286	5
23	40287	4
23	40289	4
23	40290	1
23	40291	2
23	40292	5
23	40293	3
23	40294	4
23	40298	5
23	40326	2
23	40327	1
23	40328	2
23	40329	3
23	40330	2
23	40331	1
23	40332	1
23	40333	2
23	40334	3
23	40335	2
23	40336	1
23	40337	4
23	40356	1
23	40393	1
23	40415	1
23	40416	1
23	40461	1
23	40541	1
23	40607	3
23	40608	1
23	40609	3
23	40610	1
23	40611	1
23	40612	2
23	40613	4
23	40614	2
23	40615	2
23	40616	2
23	40617	2
23	40618	1
23	40619	1
23	40620	1
23	40651	1
23	40718	1
23	40766	1
23	40774	1
23	40867	1
23	40868	2
23	40869	3
23	40870	2
23	40871	2
23	40872	1
23	40873	2
23	40874	3
23	40875	3
23	40876	1
23	40877	1
23	40878	2
23	40879	2
23	40880	2
23	40881	2
23	41040	1
23	41129	2
23	41130	3
23	41131	1
23	41132	2
23	41133	1
23	41134	2
23	41135	2
23	41136	2
23	41137	2
23	41138	2
23	41139	2
23	41140	4
23	41157	1
23	41195	1
23	41242	1
23	41263	1
23	41339	1
23	41353	1
23	41354	1
23	41355	1
23	41356	1
23	41363	1
23	41368	2
23	41369	2
23	41427	3
23	41435	2
23	41462	2
23	41463	2
23	41464	2
23	41465	2
23	41466	1
23	41467	2
23	41468	1
23	41469	2
23	41470	3
23	41641	1
23	41653	2
23	41654	2
23	41655	2
23	41656	2
23	41657	2
23	41658	2
23	41659	4
23	41660	2
23	41661	3
23	41662	3
23	41667	1
23	41670	1
23	41894	1
23	41931	3
23	41932	4
23	41933	1
23	41934	1
23	41935	1
23	41936	1
23	41937	3
23	41960	1
23	41965	1
23	42012	1
23	42016	1
23	42025	1
23	42043	3
23	42188	2
23	42189	1
23	42190	1
23	42191	1
23	42192	1
23	42193	1
23	42194	1
23	42195	3
23	42196	3
23	42197	1
23	42198	2
23	42199	1
23	42203	1
23	42218	1
23	42271	1
23	42324	2
23	42389	1
23	42399	3
23	42400	2
23	42401	1
23	42402	2
23	42403	2
23	42471	1
23	42523	1
23	42616	4
23	42617	3
23	42618	3
23	42619	1
23	42620	2
23	42621	2
23	42622	1
23	42623	1
23	42624	1
23	42668	1
23	42685	1
23	42757	5
23	42815	1
23	42823	1
23	42893	1
23	42897	2
23	42898	2
23	42899	2
23	42900	2
23	42901	2
23	42902	2
23	42903	2
23	42904	1
23	42905	3
23	42906	1
23	42907	2
23	42908	1
23	42965	1
23	43155	2
23	43156	2
23	43157	4
23	43158	4
23	43159	2
23	43160	2
23	43161	2
23	43162	2
23	43163	1
23	43164	3
23	43165	2
23	43166	1
23	43167	2
23	43168	4
23	43169	3
23	43170	1
23	43250	1
23	43345	1
23	43383	1
23	43384	1
23	43385	1
23	43386	1
23	43387	3
23	43388	1
23	43389	1
23	43469	3
23	43583	1
23	43584	1
23	43585	1
23	43607	1
23	43703	1
23	43773	1
23	43779	1
23	43784	1
23	43801	1
23	43802	1
23	43803	1
23	43804	2
23	43809	1
23	43812	1
23	44035	2
23	44036	3
23	44037	1
23	44038	2
23	44039	2
23	44040	1
23	44054	1
23	44126	1
23	44220	2
23	44221	2
23	44222	2
23	44223	2
23	44224	2
23	44225	2
23	44226	2
23	44227	2
23	44228	2
23	44229	2
23	44230	2
23	44231	1
23	44232	2
23	44233	3
23	44234	4
23	44293	1
23	44294	1
23	44347	1
23	44405	1
23	44443	2
23	44444	2
23	44445	3
23	44446	2
23	44447	2
23	44448	2
23	44449	2
23	44450	2
23	44451	2
23	44452	3
23	44453	1
23	44454	4
23	44455	1
23	44600	1
23	44674	1
23	44675	2
23	44676	4
23	44677	1
23	44678	3
23	44911	2
23	44912	3
23	44913	2
23	44914	1
23	44915	1
23	44916	1
23	44917	1
23	44918	1
